ID,Name,Media_Type,Download_URL,rec_date,rec_date_assignment_certain,genre,genre_stim,gloss,transl,sound_quality,background_noise,Corpus_ID,Glottocode
doreco_beja1238_BEJ_MV_NARR_34_DONKEYMAN,BEJ_MV_NARR_34_DONKEYMAN.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/fc9ea67fe5f3a7de994f8bb4368e42b18e97c636,2006-02-07,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_35_HYENA-DJINNS,BEJ_MV_NARR_35_HYENA-DJINNS.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/f93a748a58f9cd0dcbfa3dd6296d511504b0b963,2006-02-07,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_36_HUNCHBACK,BEJ_MV_NARR_36_HUNCHBACK.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/475183073756c7e860660e3b68a142c7e77b31c2,2006-02-07,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_37_Abu_Fatna,BEJ_MV_NARR_37_Abu_Fatna.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/0182aed2e781cc9b6c1d64f935e9186aa4660363,2006-02-08,certain,traditional narrative,na,all,English,good,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_38_ostrich,BEJ_MV_NARR_38_ostrich.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/fbb511c7ae08e7012df9072c8e15f717c9ffc128,2006-02-08,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_39_Bafalib,BEJ_MV_NARR_39_Bafalib.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/45a3f6a860f67be981b4add7eb6b52ecda0a5a94,2006-02-08,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_40_camel_hyena,BEJ_MV_NARR_40_camel_hyena.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/943609b27b1cad5b59735e0f5be43df6ae7f37d9,2006-02-10,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_41_emirab_leopard,BEJ_MV_NARR_41_emirab_leopard.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/2f77827b1e759073926f9279c6dad5a9d62fd56c,2006-02-10,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_42_hunter_bread,BEJ_MV_NARR_42_hunter_bread.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/342c1ef266f31e69db8961a0033fc2b82aec9748,2006-02-10,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_43_hyena_man,BEJ_MV_NARR_43_hyena_man.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/243357a8e9d00608aee9cd985e175e9b4e3d1b3e,2006-02-11,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_44_Musa_meat,BEJ_MV_NARR_44_Musa_meat.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/9e6bd8c55e99331f30dd0c9e7db7a83b5055591a,2006-02-11,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_45_bank_robbers,BEJ_MV_NARR_45_bank_robbers.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/896f41e8d44e93281bdc3a320c9860f9c243d5d3,2006-02-12,certain,traditional narrative,na,all,English,medium,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_46_tirik,BEJ_MV_NARR_46_tirik.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/f4cc2ced49ac217154b181ff0dffe2abcaae3782,2006-02-13,certain,traditional narrative,na,all,English,medium,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_47_death_angel,BEJ_MV_NARR_47_death_angel.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/cbb9d658913c5434ab9465bd3026268ed9f30caa,2006-02-08,certain,traditional narrative,na,all,English,good,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_48_milk,BEJ_MV_NARR_48_milk.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/d3c712c449c75bf10e67baa54aa65f51a021eef6,2006-02-13,certain,personal narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_49_well,BEJ_MV_NARR_49_well.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/5fcb8da42c8774783729b83531329fcba0bce1f6,2006-02-13,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_50_fox_hunt,BEJ_MV_NARR_50_fox_hunt.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/63d6162403f05c5287bd9aa6629a3e663c3554c5,2006-02-14,certain,personal narrative,na,all,English,medium,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_51_camel_stallion,BEJ_MV_NARR_51_camel_stallion.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/7e8e599668cec3c7645d01d800d78309f3ff0977,2005-01-28,certain,traditional narrative,na,all,English,good,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_52_Akeduli,BEJ_MV_NARR_52_Akeduli.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/1f9bd8c08024cdbee8026799c87b8bebe3acbad9,2005-01-28,certain,traditional narrative,na,all,English,good,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_53_pregnant_man,BEJ_MV_NARR_53_pregnant_man.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/b55dc984a47bebfc2cdffd724af29e811df6d5e4,2005-01-28,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_54_AA_gazelle,BEJ_MV_NARR_54_AA_gazelle.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/67e607601436fe69be1aa6a3969cd6842fee0aac,2005-01-30,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_55_tandooj,BEJ_MV_NARR_55_tandooj.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/2ca4ae888bf8d2ee643272314bfe6ef76a6d3472,2005-02-02,certain,personal narrative,na,all,English,good,none,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_56_dove,BEJ_MV_NARR_56_dove.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/128deed022b3ae8fda8a1f2626a7028f76ee0141,2005-01-31,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_beja1238_BEJ_MV_NARR_57_Ababda,BEJ_MV_NARR_57_Ababda.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.004f5v9k/bae21c79e68fdcd4a74cef85c9e09552131ee30d,2005-01-31,certain,traditional narrative,na,all,English,good,constant,beja1238,beja1238
doreco_bora1263_aakityeMM1,aakityeMM1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/43d0b0a5afaf378a35b9c6fb229a82090f1a7aff,2008-03-18,certain,personal narrative,na,all,Spanish,medium,constant,bora1263,bora1263
doreco_bora1263_llijchu_ine_II1_00-16,llijchu_ine_II1_00-16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/47f5f76b3749a500d12fbc8da0efc544dbb58296,2005-08-09,certain,traditional narrative,na,all,Spanish,medium,constant,bora1263,bora1263
doreco_bora1263_niivuwa,niivuwa.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/a586faaa715927c8e5a5763096127c56aef6f0ac,2005-01-31,certain,traditional narrative,na,all,Spanish,medium,constant,bora1263,bora1263
doreco_bora1263_ovehe_1,ovehe_1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/013bfef94772f45ca9e4beaa8cf036cbb70dae99,2005-07-27,certain,traditional narrative,na,all,Spanish,medium,constant,bora1263,bora1263
doreco_bora1263_taava_meewa,taava_meewa.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/1bc688dab295b3a4d2eedec79639f63b9727bfee,2005-02-09,certain,traditional narrative,na,all,Spanish,medium,punctual,bora1263,bora1263
doreco_bora1263_warEhko_mEE,warEhko_mEE.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/e308d44016cdb0552f0eda8a33a5ed7467f15a81,2005-08-12,certain,traditional narrative,na,all,Spanish,bad,constant,bora1263,bora1263
doreco_bora1263_aakityeJP1,aakityeJP1.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.debfe037/306e3a2bbd35c906d7d766dd61bed4caf72bc302,2008-03-19,certain,personal narrative,na,all,Spanish,medium,constant,bora1263,bora1263
doreco_cabe1245_CJP-TXT-AN-00000-04,CJP-TXT-AN-00000-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/b7c1e173fd12cc7476eed515c4cd6413961fe050,2011,certain,personal narrative,na,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-AN-00000-07,CJP-TXT-AN-00000-07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/7f8cb5b3ec290c97cd2bda1f4486e925ad519001,2011,certain,personal narrative,na,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-AN-00000-08,CJP-TXT-AN-00000-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/92c8d52a843775716b7b47acc284a8ab66f117b3,2011,certain,personal narrative,na,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-AN-00000-09,CJP-TXT-AN-00000-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/6e12a190ec70bf1ea263555811cd725b0d524006,2011,certain,personal narrative,na,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-AN-00000-11,CJP-TXT-AN-00000-11.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/3e7caaa32a8eed8fea3814d592fe5dd2e39cfb31,2011,certain,personal narrative,na,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-AN-00000-13,CJP-TXT-AN-00000-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/74ead7435e0eab50f6c0508cfc0a07df5e2b9e8b,2011,certain,personal narrative,na,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-CD-00000-04,CJP-TXT-CD-00000-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/89d3d0e95bc1285e0e88bc81264412c9e48b38cb,2011,certain,procedural,na,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-CD-00000-09,CJP-TXT-CD-00000-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/746b1b27a2fb0144a1a0b5c6549a61b5424e3509,2011,certain,procedural,na,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-CD-00000-13,CJP-TXT-CD-00000-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/9597ac2389eca363567a3dc5904728de1d305ede,2011,certain,procedural,na,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-CO-00000-08,CJP-TXT-CO-00000-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/e8c889c7867c8dd9a39126e8925e7537426fd51d,2011,certain,procedural,na,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-PA-00000-04,CJP-TXT-PA-00000-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/a583731614636d79b26b25b6926139ce78695133,2011,certain,procedural,na,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-TXT-PA-00000-13,CJP-TXT-PA-00000-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/6c209ae07744e644264ee6ded46e6666f0a929b4,2011,certain,procedural,na,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-JN-MON-0-06,CJP-VIS-JN-MON-0-06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/5c8898f281b465b44dabe4e7e5d27aa55dd011e6,2011,certain,stimulus retelling,jungle book,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-JN-MON-0-09,CJP-VIS-JN-MON-0-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/e9dba71e3473b7dd2aa1b74dd8305cc1fd86ba36,2011,certain,stimulus retelling,jungle book,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-LI-MON-0-03,CJP-VIS-LI-MON-0-03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/ecf5685683155f74d71c6dda2edbfc8c8c634172,2011,certain,stimulus retelling,lion film,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-LI-MON-0-04,CJP-VIS-LI-MON-0-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/96c302c44059772e1ce3e952cccf879bc2f7b7be,2011,certain,stimulus retelling,lion film,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-LI-MON-0-06,CJP-VIS-LI-MON-0-06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/e5e7238dca4e0da3b988c21ca3f1a0db946528cd,2011,certain,stimulus retelling,lion film,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-LI-MON-0-13,CJP-VIS-LI-MON-0-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/930a9aec1a317309a0f33f63a03271a1f0fdb955,2011,certain,stimulus retelling,lion film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-LI-MON-0-14,CJP-VIS-LI-MON-0-14.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/473c13eb5961afba7b645165ffe6e1defcbdd24d,2011,certain,stimulus retelling,lion film,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MA-MON-0-03,CJP-VIS-MA-MON-0-03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/fb0660ee35be7f9b3c0e7e536addf603aca1ba1c,2011,certain,stimulus retelling,mole film,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MA-MON-0-04,CJP-VIS-MA-MON-0-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/c4b0da4307ffdb56dd752a8a0c079bd48a96e9b5,2011,certain,stimulus retelling,mole film,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MA-MON-0-06,CJP-VIS-MA-MON-0-06.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/91cdf11f8eda38f0f041424fb87b6e88a4f4d2c7,2011,certain,stimulus retelling,mole film,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MA-MON-0-13,CJP-VIS-MA-MON-0-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/a316d7a994d06422902c4783d64282f3b8f799ea,2011,certain,stimulus retelling,mole film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MG-MON-0-08,CJP-VIS-MG-MON-0-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/2a3409981fba84ab58d7166a7f4cf2aa357f457f,2011,certain,stimulus retelling,mogli film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MG-MON-0-09,CJP-VIS-MG-MON-0-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/8472039c5338ac6cce94b1aa45c91f48cd002ae4,2011,certain,stimulus retelling,mogli film,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-MG-MON-0-16,CJP-VIS-MG-MON-0-16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/81a4f1ebe5a63b356adc338e64f3e4358c6e8640,2011,certain,stimulus retelling,mogli film,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-ML-MON-0-09,CJP-VIS-ML-MON-0-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/b6fb28ebda8532b475d35a98cd6e18830134ed08,2011,certain,stimulus retelling,mail film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-ML-MON-0-13,CJP-VIS-ML-MON-0-13.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/8a2cf3ede18aef836f00ff919e3514548b77160c,2011,certain,stimulus retelling,mail film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-PE-MON-0-03,CJP-VIS-PE-MON-0-03.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/d82479497a83a01220d5e1ca41a4ca406a97e1bb,2011,certain,stimulus retelling,pear story,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-PE-MON-0-04,CJP-VIS-PE-MON-0-04.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/bcee0c4700c212d6e212207dce34869c09e08b5d,2011,certain,stimulus retelling,pear story,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-PE-MON-0-07,CJP-VIS-PE-MON-0-07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/873a8de469fd8455fb4d5c3023ff3f5cf0642dd3,2011,certain,stimulus retelling,pear story,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-PE-MON-0-08,CJP-VIS-PE-MON-0-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/80d7554f123cfdcee34d62b6719f78183d76719c,2011,certain,stimulus retelling,pear story,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-PE-MON-0-16,CJP-VIS-PE-MON-0-16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/e8d6fd9b522ab33a4d41ccdce8f0061ec7ad8236,2011,certain,stimulus retelling,pear story,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-SH-MON-0-07,CJP-VIS-SH-MON-0-07.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/dce1e6ac888fa1c1ca2a4d86c89cc82d9194333b,2011,certain,stimulus retelling,shaun the sheep,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-SH-MON-0-08,CJP-VIS-SH-MON-0-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/aef87b42a57a537a766d7233c52940c5124e19d0,2011,certain,stimulus retelling,shaun the sheep,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-SH-MON-0-09,CJP-VIS-SH-MON-0-09.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/82bdebe3356456eb6e1f82bacab41cc7fe4ce993,2011,certain,stimulus retelling,shaun the sheep,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-SH-MON-0-16,CJP-VIS-SH-MON-0-16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/adc42b6b53ee342df05d6021351d3a5766ed7e6d,2011,certain,stimulus retelling,shaun the sheep,break/gloss,English,bad,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-TW-MON-0-08,CJP-VIS-TW-MON-0-08.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/344779f11bad18213a06a010757cc2e9fb38e639,2011,certain,stimulus retelling,tweety film,break/gloss,English,good,constant,cabe1245,cabe1245
doreco_cabe1245_CJP-VIS-TW-MON-0-16,CJP-VIS-TW-MON-0-16.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.48aeb63i/608c0fda022ef8a29b03a6a5bee681e7d357b6c2,2011,certain,stimulus retelling,tweety film,break/gloss,English,medium,constant,cabe1245,cabe1245
doreco_cash1254_GN_Yube_xenidan,GN_Yube_xenidan.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8eb24a7e/eb44ddc5fd24f64949099d7a762dab4234b3097e,2006-06-11,certain,traditional narrative,na,break/gloss,English/Portuguese,good,constant,cash1254,cash1254
doreco_cash1254_JC_Heu_yuxibu,JC_Heu_yuxibu.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8eb24a7e/d8990ba3c8e1a8b261ba7e7a0719b2d3df61d179,2006-06-09,certain,traditional narrative,na,break/gloss,English/Portuguese,good,constant,cash1254,cash1254
doreco_cash1254_MB_Autobiography,MB_Autobiography.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.8eb24a7e/2acdb1a3a42135e436e7b8386f2b0952200cefc0,2006-06-17,certain,personal narrative,na,break/gloss,English/Portuguese,good,constant,cash1254,cash1254
doreco_dolg1241_AnIM_2009_Argish_nar,AnIM_2009_Argish_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/c49c7304e98f82e624c7b66454833f6a6fc4974c,2009,certain,personal narrative,na,all,English/German/Russian,good,none,dolg1241,dolg1241
doreco_dolg1241_AnIM_2009_Pear_nar,AnIM_2009_Pear_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/70f8ec7ce16ac38bb9889341ca40f04070376b0b,2009,certain,stimulus retelling,pear story,all,English/German/Russian,good,none,dolg1241,dolg1241
doreco_dolg1241_AnMS_1972_GoodSovietTimes_nar,AnMS_1972_GoodSovietTimes_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/ed9b5c50aaa64bcdc4cc5d2ea79947ea45180ea2,1972,certain,personal narrative,na,all,English/German/Russian,medium,none,dolg1241,dolg1241
doreco_dolg1241_BeAM_199X_HumanInLandOfDeath_flk,BeAM_199X_HumanInLandOfDeath_flk.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/66cb04d8ae52967214fc48e770ccf25955917cb6,1990,approximate,traditional narrative,na,all,English/German/Russian,good,none,dolg1241,dolg1241
doreco_dolg1241_BeES_1997_HistoryOfKatyryk_nar,BeES_1997_HistoryOfKatyryk_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/3ba7d882fc1a7a4ae2bba6e75798abb45f2c68e7,1997,certain,personal narrative,na,all,English/German/Russian,bad,none,dolg1241,dolg1241
doreco_dolg1241_BeES_2010_HidePreparation_nar,BeES_2010_HidePreparation_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/51f81faa561502c16b25d44f28d0010d407ef91a,2010,certain,personal narrative,na,all,English/German/Russian,good,none,dolg1241,dolg1241
doreco_dolg1241_KiMN_1975_ReindeerHerding_nar,KiMN_1975_ReindeerHerding_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/c96581a7023bbd08e1e621714d67397100d7527f,1975,certain,personal narrative,na,all,English/German/Russian,bad,none,dolg1241,dolg1241
doreco_dolg1241_KiMN_19900417_Milkmaid_flk,KiMN_19900417_Milkmaid_flk.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/5d6be762e6aae80be2336cae9423932539054a8a,1990,certain,traditional narrative,na,all,English/German/Russian,medium,none,dolg1241,dolg1241
doreco_dolg1241_SuAA_20XX_Birth_nar,SuAA_20XX_Birth_nar.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.fa6bwn95/b816bc7fe596dc2b21b4910abaee267401620f8f,2000,approximate,personal narrative,na,all,English/German/Russian,good,none,dolg1241,dolg1241
doreco_even1259_2008_Tura_Lapuko_FB,2008_Tura_Lapuko_FB.wav,audio/x-wav,https://api.nakala.fr/data/10.34847%2Fnkl.ba8d30z1/363922e159aab00b88d81481b99727d9e90eb367,2008,certain,personal narrative,na,all,Russian,good,punctual,even1259,even1259
